id,sentiment,date,text,,
623496291,3,Wed Dec 03 15:00:36 +0000 2014,"@jakeflem @Apple I had to get my logic board completely replaced, if it's under warranty they'll do it for free - make sure to back up b4",,
623496292,3,Wed Dec 03 15:00:41 +0000 2014,"Big Spending by Consumers on Cyber Monday

#CyberMonday, #PayPal, #Apple, #AAPL, #eBay, #WalMart, #WMT, #Sales,... http://t.co/pB6WltjTzZ",,
623496293,3,Wed Dec 03 15:01:24 +0000 2014,"Allowing @Apple final creative authority, @Chase will debut the first spot featuring #ApplePay this week. http://t.co/lnve19yw7G",,
623496294,3,Wed Dec 03 15:02:05 +0000 2014,"Apple CEO Tim Cook Talks Technology With Senator Orrin Hatch During Washington, D.C. Trip http://t.co/Nzd3IIMIBV #AAPL",,
623496298,3,Wed Dec 03 15:04:01 +0000 2014,#AAPL now moves a point faster the a New York driver changes lanes.,,
623496303,3,Wed Dec 03 15:10:31 +0000 2014,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/rFeLByukN6",,
623496307,3,Wed Dec 03 15:15:10 +0000 2014,"APPLE Intraday Comments - Updated RANGE , - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",,
623496309,3,Wed Dec 03 15:19:06 +0000 2014,@umo_games @Apple thanks for the tip! Seemed to do something but still pretty much the same. :(,,
623496311,3,Wed Dec 03 15:20:18 +0000 2014,"Trademark Confusion: Apple's App Store Trademark was rejected in Australia, approved in Europe  Canada  $AAPL #aapl
http://t.co/m1Wt4QFYD1",,
623496313,3,Wed Dec 03 15:22:36 +0000 2014,@jimcramer Tks for setting the record straight for @apple investors!!!,,
623496316,3,Wed Dec 03 15:28:34 +0000 2014,@alzaabi741 @Apple I wish I could man.. I wish I could..,,
623496319,3,Wed Dec 03 15:42:35 +0000 2014,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,,
623496321,3,Wed Dec 03 15:47:09 +0000 2014,transpartent resin infused #composite structures by @apple http://t.co/10yd6g3wK7,,
623496323,3,Wed Dec 03 15:49:33 +0000 2014,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/Yv3QE2BGxD",,
623496324,3,Wed Dec 03 15:49:42 +0000 2014,Anti-trust expert Peter Carstensen of @WisconsinLaw can discuss @Apple #antitrust case in California federal court http://t.co/LClHnQMOKf,,
623496327,3,Wed Dec 03 15:59:13 +0000 2014,Rumors Surface for #Apple #iPhone6S and #iPhone7 in 2015 #aapl http://t.co/Qinl78BI0D,,
623496328,3,Wed Dec 03 16:00:52 +0000 2014,@Apple s new patent against broken screens http://t.co/l2KQQhV8dp  @TechCrunch #tech #iphone #business #innovation http://t.co/LVMNZPg36F,,
623496331,3,Wed Dec 03 16:02:18 +0000 2014,@Apple s new patent against broken screens http://t.co/LSwPdLt8UD  @TechCrunch #tech #iphone #business #innovation,,
623496333,3,Wed Dec 03 16:03:00 +0000 2014,@wdtuts @baxleyglass does because one belongs to @Apple and the other to @Ang and the third is from @Adobe via #employeediscount.,,
623496334,3,Wed Dec 03 16:03:33 +0000 2014,"#VerrÌ_cktes #GerÌ_cht: #iPhone6s zum @Apple [#Apple] Watch. (#Wednesday, 3 #December) http://t.co/scANaAuNPe",,
623496336,3,Wed Dec 03 16:06:00 +0000 2014,RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple,,
623496339,3,Wed Dec 03 16:12:53 +0000 2014,#Google #Chromecast Surpasses #Apple TV In U.S. Sales http://t.co/dgebBbU5vq #aapl #amazon #amazonfiretv #amzn #appletv,,
623496340,3,Wed Dec 03 16:14:54 +0000 2014,RT @KirkYuhnke: What do you think? Want an @Apple #Watch? http://t.co/7HjDjQ1iAb,,
623496341,3,Wed Dec 03 16:15:03 +0000 2014,#AAPL:Google tops Apple...//feeds.foxbusiness.com/~r/foxbusiness/video/~3/-DbuiO5m0_M/,,
623496342,3,Wed Dec 03 16:16:30 +0000 2014,"@jakeflem @Apple take it in. that's a faulty graphics card which was recalled. had exact prob, they replaced mine (for free) out of warranty",,
623496343,3,Wed Dec 03 16:18:02 +0000 2014,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster,,
623496344,3,Wed Dec 03 16:18:12 +0000 2014,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing,,
623496345,3,Wed Dec 03 16:18:33 +0000 2014,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing,,
623496346,3,Wed Dec 03 16:18:43 +0000 2014,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox,,
623496347,3,Wed Dec 03 16:19:03 +0000 2014,.@Apple patents new reflex drop technology for #Mobile devices|learn how this could come in handy #MobileDose http://t.co/BSGtvfPc5B,,
623496349,3,Wed Dec 03 16:21:01 +0000 2014,UPDATE: #Intel #INTC Led Group Said to Back Plan That Would Limit #Qualcomm #QCOM Licensing Fees #AAPL #HPQ  http://t.co/sDjnCTSVCH,,
623496351,3,Wed Dec 03 16:26:39 +0000 2014,@jakeflem @Apple Some info for you: http://t.co/J79FnVB94e http://t.co/m3pclPVgGK http://t.co/J72WyhXxx1 Hope it helps. #PinkScreenOfDeath,,
623496352,3,Wed Dec 03 16:27:41 +0000 2014,"FBI investigates iPad school programme $AAPL #aapl
http://t.co/s5ymu0u1Rb",,
623496353,3,Wed Dec 03 16:28:32 +0000 2014,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/FrmecK7f8q",,
623496354,3,Wed Dec 03 16:29:06 +0000 2014,"Hoping @Firefox does not cave! @Apple should allow other browser engines! #OpenUp
Could Soon Come To iOS TechCrunch  http://t.co/WGnY6XOarD",,
623496355,3,Wed Dec 03 16:30:03 +0000 2014,#AAPL:5 companies growing faster than Apple...//rss.cnn.com/~r/rss/money_latest/~3/n1Ps4CmqWL4/index.html,,
623496356,3,Wed Dec 03 16:31:49 +0000 2014,@buzz I sit home every Friday night waiting for an invitation to join an @Apple dev team.  (looks at his phone)   They'll call me one day.,,
623496357,3,Wed Dec 03 16:33:08 +0000 2014,why isn't there a dreidel emoji @apple,,
623496358,3,Wed Dec 03 16:36:19 +0000 2014,Bluetooth 4.2 to Bring Direct Internet Connectivity and Increased Speed http://t.co/w0hEGLfBpi #AAPL,,
623496361,3,Wed Dec 03 16:40:37 +0000 2014,It's important that Apple not become the developer for the world. We need people to invent their own stuff.' - Tim Cook CEO of @Apple,,
623496363,3,Wed Dec 03 16:50:25 +0000 2014,"Huge iPhone 6 sales put Apple on course for record quarter $AAPL #aapl
http://t.co/2VIMb7QieI",,
623496364,3,Wed Dec 03 16:54:30 +0000 2014,BLOCK TRADE detected in #AAPL,,
623496365,3,Wed Dec 03 16:54:53 +0000 2014,CNBCTV:  #Apple takes the stand #aapl http://t.co/WNSSTkAAmM,,
623496366,3,Wed Dec 03 16:56:03 +0000 2014,"Check out @Mercedes Benz For @Apple #iPad 2 &amp; 3 Tan Leather Case 9' Device, Beige. #MercedesBenz http://t.co/OSIY3SJrkF via @eBay",,
623496368,3,Wed Dec 03 16:57:25 +0000 2014,@GregBurke85 Just wait until @Apple Inquisition feels like @Apple Origins...,,
623496369,3,Wed Dec 03 16:59:57 +0000 2014,"@ggheorghiu, @mhmcquiston's solution is offering an integration suite, something like @apple's approach",,
623496373,3,Wed Dec 03 17:05:38 +0000 2014,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s latest innovation http://t.co/mHSuJO73X6,,
623496374,3,Wed Dec 03 17:06:50 +0000 2014,where is kenneth @apple,,
623496377,3,Wed Dec 03 17:11:02 +0000 2014,In the trickle of information @Apple has released on HealthKit @vincekuraitis note 'going braid' strategy #hcub2014 http://t.co/QvEz8C6572,,
623496378,3,Wed Dec 03 17:13:35 +0000 2014,"Pegraton may Gain Orders for 50% of the 2015 4.7' iPhone 6S $AAPL #aapl
http://t.co/jjvkpoa01X",,
623496379,3,Wed Dec 03 17:16:08 +0000 2014,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL,,
623496380,3,Wed Dec 03 17:19:56 +0000 2014,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/pBiVbGNMN2",,
623496382,3,Wed Dec 03 17:25:18 +0000 2014,RT @drycomposites: transpartent resin infused #composite structures by @apple http://t.co/10yd6g3wK7,,
623496384,3,Wed Dec 03 17:26:55 +0000 2014,@TayLeanne15 @Apple you can!,,
623496386,3,Wed Dec 03 17:31:18 +0000 2014,.@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,,
623496387,3,Wed Dec 03 17:32:04 +0000 2014,"Los Angeles Unified School District Reportedly Suspends iPad Purchases Following FBI Raid $AAPL #aapl
http://t.co/rbXXWU16f0",,
623496389,3,Wed Dec 03 17:34:32 +0000 2014,"@thehill @Apple @tim_cook @WhiteHouse @jmhattem Obviously part of the left's multi-talented, super-successful gays in business agenda.",,
623496390,3,Wed Dec 03 17:35:17 +0000 2014,Matthew Neville @Apple on the Shifting Role of #Customs Compliance at Global #Customs Compliance Forum http://t.co/72uILUUNjS #trade,,
623496391,3,Wed Dec 03 17:37:13 +0000 2014,@leiahemilyy @Apple really???,,
623496392,3,Wed Dec 03 17:37:38 +0000 2014,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,,
623496394,3,Wed Dec 03 17:38:40 +0000 2014,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,,
623496395,3,Wed Dec 03 17:41:00 +0000 2014,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,,
623496397,3,Wed Dec 03 17:43:53 +0000 2014,"Photo: CafÌ© Mac @Apple: check, Shady Groove @Google: check. For not being a techie, I seem to frequent... http://t.co/RpFTxGAr5L",,
623496398,3,Wed Dec 03 17:43:58 +0000 2014,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,,
623496401,3,Wed Dec 03 17:47:05 +0000 2014,Apple Price-Target Rises to $140 http://t.co/qhDMdyRIBi #Apple #AAPL,,
623496403,3,Wed Dec 03 17:47:38 +0000 2014,Loved the discussion about @prcelines come back. @hblodget called it second to @apple turnaround #BI_IGNITION2014,,
623496404,3,Wed Dec 03 17:48:56 +0000 2014,"The oddly uplifting story of the Apple co-founder who sold his stake for $800 
$AAPL #aapl
http://t.co/CiZbVR05PJ",,
623496405,3,Wed Dec 03 17:52:20 +0000 2014,@umo_games @Apple ended up getting a new computer anyhow (work computer) Here's how you can switch between vid cards http://t.co/kuISePVc0o,,
623496408,3,Wed Dec 03 17:55:01 +0000 2014,"If @apple made tape dispensers and staplers, I would be all set! http://t.co/7Te2eBic10",,
623496409,3,Wed Dec 03 17:55:22 +0000 2014,@Apple granted patent for tech that shifts iPhone's center-mass during fall to prevent damage to screen http://t.co/E310yYWXBi #USPTO,,
623496411,3,Wed Dec 03 17:58:31 +0000 2014,@bonerforesst @HeadxCreeps @Apple bought this maybe two weeks ago and it's already started lol. http://t.co/BZGCdtmHEA,,
623496412,3,Wed Dec 03 18:02:03 +0000 2014,.@Google Trumps @Apple In Streaming Media Sales http://t.co/obPlpnWhXW @mp_gavin,,
623496418,3,Wed Dec 03 18:02:03 +0000 2014,.@Google Trumps @Apple In Streaming Media Sales http://t.co/3DWuvAILFr,,
623496422,3,Wed Dec 03 18:05:30 +0000 2014,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem,,
623496424,3,Wed Dec 03 18:08:20 +0000 2014,Pegatron May Handle More Than Half of 'iPhone 6s' Orders in 2015 [iOS Blog] http://t.co/MV4Qyd77o3 #AAPL,,
623496426,3,Wed Dec 03 18:22:50 +0000 2014,Is It Time to Buy the Dip in Apple Inc. Stock? http://t.co/yDiX7wZOLP #AAPL,,
623496429,3,Wed Dec 03 18:29:13 +0000 2014,@Apple is always the '#talk of the #town'. #CrescentGate,,
623496431,3,Wed Dec 03 18:34:13 +0000 2014,Not sure if I want the 6 or the 6 plus @apple #iphone6 #iphone6plus #iphone http://t.co/BxjgPUDtc6 http://t.co/WPag3BqwKp,,
623496433,3,Wed Dec 03 18:36:57 +0000 2014,"Is It Time to Buy the Dip in Apple Inc. Stock? $AAPL #aapl
http://t.co/mzLzxlhEsl",,
623496434,3,Wed Dec 03 18:37:23 +0000 2014,Is It Time to Buy the Dip in #Apple Inc. Stock? | The Motley Fool #aapl http://t.co/bVdhycYaUE,,
623496435,3,Wed Dec 03 18:38:14 +0000 2014,"More Evidence That #Apple, Inc. Needs to Refresh #AppleTV | The Motley Fool #aapl http://t.co/UGec9C70Mr",,
623496438,3,Wed Dec 03 18:44:54 +0000 2014,"Why isn't there a vomiting emoji yet, @apple http://t.co/iqxtSXmUCK",,
623496439,3,Wed Dec 03 18:45:39 +0000 2014,@Cyrus_T_Virus @Apple good god lmao. burn daytona to the ground,,
623496441,3,Wed Dec 03 18:53:40 +0000 2014,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s lateståÊinnovation http://t.co/4z1FkmbKKX,,
623496443,3,Wed Dec 03 19:00:16 +0000 2014,"@Apple @tim_cook question,
Will Passbook ever do anything?",,
623496446,3,Wed Dec 03 19:02:32 +0000 2014,A Lawsuit Asks Whether #Apple Used #iTunes For Price-Fixing #aapl http://t.co/UqL1ffo0pc,,
623496447,3,Wed Dec 03 19:03:51 +0000 2014,"Apple hints at work on VR gaming &amp; user interfaces for future products, Oculus and Leap experts wanted $AAPL #aapl
http://t.co/hNnaxWneMA",,
623496452,3,Wed Dec 03 19:13:46 +0000 2014,#Jobs Said #Apple Took Pains to Protect Record Contracts #SteveJobs #aapl http://t.co/5PlKs2LRTT,,
623496454,3,Wed Dec 03 19:16:05 +0000 2014,RT @ppropp: Our buddies @ArccosGolf are at eye level in the @apple store #startups @ctnext @StamfordiCenter #nice http://t.co/r3j9yZ5G8u,,
623496455,3,Wed Dec 03 19:18:06 +0000 2014,@whereiscooldude @Apple I kind of thought that before hand,,
623496456,3,Wed Dec 03 19:18:14 +0000 2014,"All in the wrist: Devs embrace future of Apple Watch apps $AAPL #aapl
http://t.co/fUKLqn6J0G",,
623496457,3,Wed Dec 03 19:18:36 +0000 2014,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/bDEayGr5IG",,
623496459,3,Wed Dec 03 19:19:27 +0000 2014,"@Cyrus_T_Virus @Apple same, really",,
623496460,3,Wed Dec 03 19:22:33 +0000 2014,"RT @Cyrus_T_Virus: Why isn't there a vomiting emoji yet, @apple http://t.co/iqxtSXmUCK",,
623496461,3,Wed Dec 03 19:22:33 +0000 2014,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/bDEayGr5IG",,
623496463,3,Wed Dec 03 19:30:03 +0000 2014,"#AAPL:Apple's iPhone Gained Significant Share In The US, Japan, Germany And ...http://t.co/xY7bTzgSvy",,
623496466,3,Wed Dec 03 19:34:22 +0000 2014,"Why Apple Failed to Make Sapphire iPhones $AAPL #aapl
http://t.co/lVWKvsxOGu",,
623496470,3,Wed Dec 03 19:40:38 +0000 2014,RT @evilhag_: why isn't there a dreidel emoji @apple,,
623496472,3,Wed Dec 03 19:45:01 +0000 2014,@CHAYILTrading #ChartOfTheDay Apple #AAPL http://t.co/QRVLWmGw1Z,,
623496474,3,Wed Dec 03 19:47:32 +0000 2014,"Dear @Amazon, if @Apple could do it, you can too! http://t.co/l9vbG8JXcL",,
623496478,3,Wed Dec 03 19:51:06 +0000 2014,@GregBurke85 @Apple I can't wait for your technology analysis firm to go public with the stock symbol $RONG,,
623496479,3,Wed Dec 03 19:53:20 +0000 2014,Jimmy Iovine to Apple: 'You Have a Hole in Music Right Now; Let Me Plug It' http://t.co/RwolD40zwI #AAPL,,
623496480,3,Wed Dec 03 19:55:15 +0000 2014,How To Use #iOS8 Continuity | Know Your Mobile http://t.co/Bf2smNeBEe #aapl,,
623496483,3,Wed Dec 03 20:05:22 +0000 2014,BloombergTV:  #iPod Trial: Consumers Had Other MP3 Options: Gauna http://t.co/yNfVXKsnda via @BloombergTV #aapl,,
623496484,3,Wed Dec 03 20:09:02 +0000 2014,Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season  http://t.co/ZDX6u4fodx #apple http://t.co/giFpyQcUWW,,
623496486,3,Wed Dec 03 20:10:10 +0000 2014,"RT @JPDesloges: The iPhone 6 Plus Will Be Huge In China This Spring $AAPL #aapl
http://t.co/9n6hBzsuVJ",,
623496487,3,Wed Dec 03 20:10:40 +0000 2014,"APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/Eyv06mibko",,
623496488,3,Wed Dec 03 20:11:27 +0000 2014,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/Eyv06mibko",,
623496489,3,Wed Dec 03 20:13:44 +0000 2014,Srsly - get it RT @kinsa Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season  http://t.co/e8PZ58JyeO  #apple,,
623496490,3,Wed Dec 03 20:14:00 +0000 2014,@AppStore @apple When is the release for the new #infiniteflight update in the appstore? @flyingdevstudio says the Update is in your hands,,
623496493,3,Wed Dec 03 20:21:28 +0000 2014,CNBC TV:  Day 2: #Apple antitrust trial http://t.co/FjfBE4VQqI #aapl,,
623496496,3,Wed Dec 03 20:31:43 +0000 2014,"Steve Jobs: 'I don't know what the claims in the case are' $AAPL #aapl
http://t.co/5Ufd8p9qxs",,
623496498,3,Wed Dec 03 20:36:46 +0000 2014,@RedXPower @ChristmasCount yeah and don't make them into tablets @apple,,
623496501,3,Wed Dec 03 20:37:25 +0000 2014,BLOCK TRADE detected in #AAPL,,
623496502,3,Wed Dec 03 20:39:32 +0000 2014,"Apple:Dec 3 Trading Daily Profit $1.85/sh, Weekly Profits of $15.22/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/az3SvKM4Id",,
623496503,3,Wed Dec 03 20:40:07 +0000 2014,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,,
623496506,3,Wed Dec 03 20:50:43 +0000 2014,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL,,
623496508,3,Wed Dec 03 20:53:00 +0000 2014,#Google May Be the Big Winner in LAUSD's #IPad Scandal http://t.co/YVDioMcl4r via @BW #aapl,,
623496510,3,Wed Dec 03 20:53:46 +0000 2014,"Apple, Google, Amazon und Facebook #aapl #dax http://t.co/9jFgdmfSZa",,
623496513,3,Wed Dec 03 20:59:27 +0000 2014,please make a gold macbook @apple,,
623496514,3,Wed Dec 03 21:00:03 +0000 2014,#AAPL:A Lawsuit Asks Whether Apple Used iTunes For Price-Fixing...http://t.co/0KxPhCf28K,,
623496517,3,Wed Dec 03 21:02:37 +0000 2014,"Early Movers: ANF, TJX, TGT, LYV, SNE, #AAPL &amp; more: These are the stocks posting the largest moves before the bell. http://t.co/q67SfEyR8i",,
623496520,3,Wed Dec 03 21:17:04 +0000 2014,New Details On @Apple's Giant-Sized #iPad Might Have Just Leaked http://t.co/lYQuGhgn4D via @Inc,,
623496521,3,Wed Dec 03 21:21:48 +0000 2014,"Apple Inc. price at close, December 03, 2014, is 115.95. #apple #AAPL",,
623496524,3,Wed Dec 03 21:30:03 +0000 2014,#AAPL:Did Carl Icahn cause the private equity bubble?...http://t.co/07f6Mv7ZlD,,
623496527,3,Wed Dec 03 21:44:45 +0000 2014,I'm learning all about Apple iPad Air 2 128GB Wi-Fi - Gold on @Influenster! @Apple,,
623496530,3,Wed Dec 03 21:58:52 +0000 2014,Here's How Jimmy Iovine Convinced #Apple To Buy #Beats #aapl http://t.co/9pgEhOTWFh http://t.co/o6g7TzpyJI,,
623496531,3,Wed Dec 03 22:00:27 +0000 2014,13 Things You Didn't Know Your #iPhone6 Could Do #aapl http://t.co/RsPEXS5vuC http://t.co/2CfryTGVom,,
623496532,3,Wed Dec 03 22:01:20 +0000 2014,The questions every #CIO should ask about @Apple #iWatch: http://t.co/1RSxT3CMlZ,,
623496535,3,Wed Dec 03 22:12:42 +0000 2014,A new role requires new hardware! #thankful @carpages @apple  http://t.co/uNkrXOg2La,,
623496536,3,Wed Dec 03 22:15:03 +0000 2014,"#AAPL:Apple Devices Clobber Androids On Cyber Monday, But The Underdog Is Ca...http://t.co/Bi4VneO4Kw",,
623496537,3,Wed Dec 03 22:18:07 +0000 2014,'#Howto import objective-C code into bridging header file - @Apigee SDK for @Apple's Swift http://t.co/e3i1kKa7xX' http://t.co/dkoOxiEGRy,,
623496538,3,Wed Dec 03 22:18:45 +0000 2014,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,,
623496543,3,Wed Dec 03 22:27:26 +0000 2014,My office for today #RemoteSupport #TechLife @Apple http://t.co/IY0xAufNTP,,
623496544,3,Wed Dec 03 22:28:15 +0000 2014,@ForbesTech #AAPL was a fantastic investment...but what will be its future?  How will AAPL beat AAPL?,,
623496546,3,Wed Dec 03 22:36:48 +0000 2014,"Early Movers: ANF, TJX, TGT, LYV, #AAPL &amp; more: These are the stocks posting the largest moves before the bell. http://t.co/Rwjm3lpzRN",,
623496547,3,Wed Dec 03 22:39:08 +0000 2014,@apple update twitter for ipad pls or kys,,
623496548,3,Wed Dec 03 22:41:05 +0000 2014,"#hshdsh via @blogs4bytes - #Ideas @Apple Bought, Borrowed, and Stole #infographic http://t.co/gal3ArDFj2",,
623496549,3,Wed Dec 03 22:42:19 +0000 2014,"Apple Releases Safari 8.0.1, 7.1.1, and 6.2.1 http://t.co/sIOuKQbs1T #AAPL",,
623496550,3,Wed Dec 03 22:49:17 +0000 2014,Feed My Ego (Futter Mein Ego) iPhone 4/4S Tough Ca  COMPUTING &amp; COMMUNICATION  Melasdesign http://t.co/jbVgROMp3p @cafepress @iphone @apple,,
623496554,3,Wed Dec 03 23:03:02 +0000 2014,RT @MediaPost: .@Google Trumps @Apple In Streaming Media Sales http://t.co/obPlpnWhXW @mp_gavin,,
623496555,3,Wed Dec 03 23:04:31 +0000 2014,iPhone 6 and 6 Plus Shipping Times Improve to 3 to 5 Days for Many Models http://t.co/zEZPVPUWvR #AAPL,,
623496556,3,Wed Dec 03 23:06:48 +0000 2014,Here's #Apple's Next Great Business http://t.co/L1IfhyexQA via @sai #aapl,,
623496557,3,Wed Dec 03 23:07:31 +0000 2014,Is #Apple The Most Important Stock On Earth? - Apple Inc. #AAPL | Seeking Alpha http://t.co/XFdZNpJN6G,,
623496558,3,Wed Dec 03 23:13:23 +0000 2014,aye shoot me a space grey 64gb iPhone 6 right quick @Apple @Verizon,,
623496559,3,Wed Dec 03 23:18:46 +0000 2014,RT @dmcgroarty: RT @MetalBanker - Where do #iPhones come from? What's in your @Apple  #RareEarths http://t.co/KuMCbKMREV,,
623496560,3,Wed Dec 03 23:30:04 +0000 2014,"#AAPL:DexCom CEO Terry Gregg Explains 50% YTD Stock Leap, Plans for 2015...http://t.co/bPYVaRmQkP",,
623496561,3,Wed Dec 03 23:45:03 +0000 2014,#AAPL:Here's Apple's Next Great Business...http://t.co/AJx1WqhOLX,,
623496562,3,Wed Dec 03 23:45:04 +0000 2014,Is Apple The Most Important Stock On Earth? http://t.co/gXoZJYZdNy #AAPL,,
623496564,3,Wed Dec 03 23:50:23 +0000 2014,Pathetic @Apple display at @BestBuy: http://t.co/y8IFczGj8o,,
623496565,3,Wed Dec 03 23:55:24 +0000 2014,Get 'Techy' with another shout out to @Schoology @GoogleDrive @HuluPlus #iPad @Apple @Google #Chromebook http://t.co/z3X2Jxbevr via @YouTube,,
623496567,3,Wed Dec 03 23:56:32 +0000 2014,"New HA Blog Post &gt;&gt;&gt; Final #AAPL #PutCallRatios for Wednesday, December 3, 2014:  http://t.co/nHjKfKDd3s",,
623496568,3,Wed Dec 03 23:56:33 +0000 2014,"#mkt Final #AAPL #PutCallRatios for Wednesday, December 3, 2014:  http://t.co/megrwaOUzd",,
623496570,3,Wed Dec 03 23:58:17 +0000 2014,Shipping Estimates for 27-Inch Retina iMac Improve to 1 to 2 Weeks [Mac Blog] http://t.co/hvY4RUrd5c #AAPL,,
623496572,3,Thu Dec 04 00:02:05 +0000 2014,Got new cases. :) @apple @applestore @citycreek #slc #citycreek #apple #applestore #red ... http://t.co/eiT3tsudcu http://t.co/BPaOYLImcR,,
623496575,3,Thu Dec 04 00:04:57 +0000 2014,"In world's first #AppleWatch hackathon, apps and challenges emerge http://t.co/3pkiaimuAP via @svbizjournal #aapl",,
623496579,3,Thu Dec 04 00:25:14 +0000 2014,@fcbliam @apple fix this,,
623496582,3,Thu Dec 04 00:30:04 +0000 2014,#AAPL:Did Carl Icahn cause a new private equity bubble?...http://t.co/07f6Mv7ZlD,,
623496584,3,Thu Dec 04 00:38:12 +0000 2014,@Apple iSchool? http://t.co/qpDxDpX3Qj #education @applenws,,
623496585,3,Thu Dec 04 00:38:12 +0000 2014,"@Apple can we always have the setting 'when I use the app' for location for apps, instead of just always and never?",,
623496586,3,Thu Dec 04 00:40:01 +0000 2014,@apple y'all should put the apple symbol into the home button on yalls next device,,
623496588,3,Thu Dec 04 00:41:10 +0000 2014,"#VerrÌ_cktes #GerÌ_cht: #iPhone6s zum @Apple [#Apple] Watch. (#Wednesday, 3 #December) http://t.co/mSMQYRTUTO",,
623496589,3,Thu Dec 04 00:45:40 +0000 2014,"How Competition Between Wireless Carriers Benefits Apple, Inc. http://t.co/9wBMngm62w #AAPL",,
623496590,3,Thu Dec 04 00:45:41 +0000 2014,JMP raises Apple Inc price target to $150 on 'exceptionally strong' demand for ... http://t.co/SOmV4lx8Ao #AAPL,,
623496591,3,Thu Dec 04 00:50:49 +0000 2014,"Final #AAPL #PutCallRatios for Wednesday, December 3, 2014 http://t.co/Lc6B7m7jut",,
623496592,3,Thu Dec 04 00:54:37 +0000 2014,New post on my blog: Got new cases. :) @apple @applestore @citycreek #slc #citycreek #apple #applestore #red #pr... http://t.co/S4XRRXR8uq,,
623496594,3,Thu Dec 04 00:55:22 +0000 2014,@l0lvivivuvu @sextsatan @Apple And replied... #livingthedream ~ARI,,
623496595,3,Thu Dec 04 00:56:55 +0000 2014,Check out our Founder @gernieb views on @Apple &amp; @facebook #EggFreezing benefits for female engineers: https://t.co/vHZ1RcNWru #WomenInTech,,
623496596,3,Thu Dec 04 01:00:30 +0000 2014,.@IKEA Channels @Apple in a Hilarious Ad for Its New Catalog #Bookbook via #TIME #IKEA  http://t.co/tPg0iVquc6,,
623496597,3,Thu Dec 04 01:05:08 +0000 2014,"Our FDA-cleared, smartphone-connected thermometer is now at @Apple stores! http://t.co/4mKeHdaDjk #holiday http://t.co/J0YH27c37Z",,
623496598,3,Thu Dec 04 01:05:51 +0000 2014,RT @Applebees: @l0lvivivuvu @sextsatan @Apple And replied... #livingthedream ~ARI,,
623496602,3,Thu Dec 04 01:13:09 +0000 2014,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,,
623496606,3,Thu Dec 04 01:47:42 +0000 2014,@zoebread dps developments; welove #AAPL-E and that new #retina screen ohai,,
