price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
0.49763061,0,5,0.4807238,0.132933341,1,0,2,0.550460604,0,0.860869565,0,0.717226958,0.897058824,0.486658568,0.136834541
0.629535555,2,5,0.656887584,0.473495899,1,0,3,0.71603018,0,0.782608696,0,0.677497185,0.963235294,0.663641672,0.507275885
0.587444204,0,6,0.4807238,0.144217537,1,1,2,0.550460604,0,0.426086957,0.987593052,0.597072543,0.007352941,0.547534962,0.290316785
0.655403209,2,5,0.668320729,0.284361755,1,0,3,0.726775753,0,0.904347826,0,0.713849123,1,0.7483145,0.260434757
0.253599703,1,0,0.320045303,0.476798591,2,0,1,0.399445055,0,0.147826087,0,0.612192376,0.022058824,0.467971061,0.505958441
0.500845672,0,6,0.363560401,0.640446964,0,2,0,0.440343225,0,0.669565217,0,0.702428824,0.833333333,0.672491836,0.711613156
0.512658094,0,1,0.4807238,0.412175923,0,0,2,0.389413317,0.800051623,0.704347826,0,0.908315908,0.678921569,0.547534962,0.484999102
0.585541759,1,3,0.492827689,0.316783178,0,0,2,0.561836584,0,0.895652174,0,0.892552678,0.87254902,0.438710685,0.272411522
0.536658265,2,3,0.350616752,0.122529862,2,0,0,0.428177986,0,0.391304348,0.998014888,0.832716744,0,0.527971887,0.125456614
0.21219406,0,5,0.230844474,0.116860241,1,0,0,0.16135249,0.725472374,0.904347826,0,0.580022519,0.291666667,0.393536511,0.267021977
0.41009901,2,7,0.553062814,0.539219464,1,0,2,0.618449265,0,0.808695652,0,0.318159884,0.276960784,0.516476995,0.639918558
0.273420593,0,6,0.34065687,0.512522706,0,0,0,0.418817075,0,0.756521739,0,0.280682001,0.269607843,0.31182265,0.41014432
0.260274672,0,0,0.24353988,0.287884626,0,0,0,0.327540546,0,0.452173913,0,0.564902686,0.323529412,0.348317709,0.350260495
0.361454773,0,1,0.353887984,0.055760445,1,0,2,0.431252491,0,0.947826087,0,0.927617822,0.107843137,0.32833814,0.028384933
0.775490478,2,2,0.774086414,0.654483404,1,2,3,0.826180859,0,0.660869565,0,0.775615249,0.541666667,0.765297982,0.752021079
0.538830084,0,4,0.458074616,0.314856608,0,0,2,0.29915302,0.828920314,0.469565217,0,0.598841885,0,0.421766188,0.3346907
0.465599788,2,4,0.409010952,0.476468322,0,0,0,0.29915302,0.793387498,0.486956522,0,0.715135918,0.632352941,0.458387149,0.472363615
0.654876944,2,5,0.743811265,0.788619396,1,0,3,0.797726408,0,0.834782609,0,0.828695512,0.919117647,0.801284012,0.711613156
0.735860611,2,5,0.555145056,0.44123961,0,2,2,0.440343225,0.832313243,0.582608696,0,0.660125462,0.549019608,0.726829109,0.529911971
0.542421549,0,6,0.417571525,0.474872021,0,2,0,0.379136079,0.74366888,0.582608696,0,0.725430272,0.674019608,0.685509228,0.711613156
0.449396194,0,0,0.382298922,0.788619396,0,0,0,0.457954841,0,0.452173913,0,0.462441692,0.098039216,0.604899524,0.711613156
0.488641608,0,6,0.366738567,0.252105466,0,2,0,0.34294009,0.71738596,0.469565217,0,0.879363037,0.237745098,0.414841581,0.428109468
0.825120433,2,7,0.717155163,0.334672758,0,0,3,0.545822506,0.90041353,0.486956522,0,0.768859579,0,0.636216077,0.260434757
0.215683396,0,4,0.447627659,0.499807343,0,0,0,0.379136079,0.776308896,0.660869565,0,0.369631655,0.754901961,0.359970708,0.538714893
0.660624889,2,5,0.684162453,0.593603787,1,0,3,0.741664781,0,0.695652174,0,0.641466945,0.571078431,0.704482824,0.556260854
0.238898426,2,0,0.255884539,0.362745638,0,2,0,0.245523345,0.678551132,0.060869565,0,0.369792504,0.392156863,0.230779009,0.386789628
0.545978313,0,6,0.587205291,0.788619396,0,0,2,0.491106205,0.828920314,0.72173913,0,0.987292907,0.276960784,0.539234661,0.799389185
0.881866728,3,9,0.771533718,0.810590631,0,2,4,0.577262392,0.923477386,0.591304348,0,0.630529194,0.428921569,0.836725964,0.900113779
0.273420593,2,3,0.540361394,0.715032752,0,0,0,0.315608622,0.873358368,0.434782609,0,0.540292746,0.316176471,0.542015175,0.6571651
0.570620225,2,5,0.571462642,0.367699675,0,2,0,0.382589844,0.869682656,0.495652174,0,0.69663825,0.566176471,0.516476995,0.392179172
0.36719457,3,6,0.452881667,0.626410525,0,0,0,0.327540546,0.812405294,0.504347826,0,0.563133344,0.053921569,0.169367466,0.581412061
0.367252093,2,7,0.434215841,0.136511257,0,0,0,0.29915302,0.812405294,0.730434783,0,0.65401319,0.254901961,0.230779009,0.233187616
0.268940349,0,5,0.423188798,0.124841746,1,2,0,0.496385665,0,0.8,0,0.398101978,0.490196078,0.455155565,0.17689682
0.655403209,0,5,0.68103872,0.788619396,1,0,4,0.738728904,0,0.756521739,0,0.935660286,0.698529412,0.825160415,0.711613156
0.615447159,3,7,0.640029748,0.420542742,1,0,2,0.700186147,0,1,0,0.931156506,0.115196078,0.414841581,0.449667645
0.622414981,0,3,0.357135442,0.235592007,0,0,0,0.434304652,0,0.417391304,0,0.796364806,0.044117647,0.461600118,0.298760405
0.467356938,2,6,0.337286958,0.245389993,0,2,0,0.273193646,0.747012172,0.365217391,0,0.596268297,0.019607843,0.281688861,0.242050422
0.400187728,0,5,0.369894288,0.035338801,1,0,2,0.446296202,0,0.886956522,0,0.872285668,0.093137255,0.352229155,0.054434397
0.35318082,2,7,0.607983889,0.435845214,1,0,2,0.670067475,0,0.834782609,0,0.085571819,0.926470588,0.645508586,0.474818851
0.680776477,2,7,0.640029748,0.304398084,1,1,2,0.581567663,0.812405294,0.426086957,0,0.658999517,0,0.536440217,0.323312773
0.331014115,1,0,0.135511455,0.18296912,0,2,1,0.226008778,0,0.165217391,0,0.882901721,0.098039216,0.174751388,0.191209054
0.253599703,0,6,0.369894288,0.407331976,0,2,0,0.446296202,0,0.539130435,0,0.220685218,0.487745098,0.348317709,0.435295527
0.237591868,0,0,0.473300902,0.308251225,0,0,1,0.543484107,0,0.32173913,0.974689826,0.56635033,0.12254902,0.049081766,0.327504641
0.346061908,0,0,0.473300902,0.308251225,0,0,1,0.543484107,0,0.32173913,0.974689826,0.56635033,0.12254902,0.049081766,0.327504641
0.545978313,1,0,0.344001558,0.322562889,0,0,0,0.250263525,0.7682138,0.339130435,0,0.870355477,0.181372549,0.332391718,0.343074436
0.324611828,1,0,0.217777805,0.367699675,0,0,0,0.303327761,0,0.652173913,0,0.979893839,0.235294118,0.507697644,0.514821247
0.549501041,0,3,0.434215841,0.81125117,0,0,2,0.506749559,0,0.704347826,0,0.762747306,0.857843137,0.428605881,0.939816755
0.425539951,3,7,0.700963238,0.439257995,0,0,2,0.480343913,0.914230543,0.713043478,0,0.33488821,0.267156863,0.619572091,0.470028145
0.428084134,0,3,0.353887984,0.367699675,0,0,0,0.350433161,0.689441089,0.226086957,0.970223325,0.92810037,0.193627451,0.299106979,0.392658243
0.590875357,0,1,0.563378329,0.454395332,2,2,2,0.628144421,0,0.234782609,0,0.923918289,0.245098039,0.513565872,0.448769387
0.268940349,0,1,0.403211412,0.631915011,0,0,0,0.327540546,0.770970498,0.686956522,0,0.185941773,0.120098039,0.576954385,0.777591473
0.194233317,0,3,0.327021998,0.28826994,0,0,0,0.406002183,0,0.817391304,0,0.259932443,0.531862745,0.407829925,0.368105875
0.602926816,0,5,0.617118472,0.479220565,1,0,3,0.678652718,0,0.791304348,0,0.945793791,0.531862745,0.730797606,0.620516199
0.86796274,1,10,0.478263176,0.25045412,2,2,2,0.386015438,0.800051623,0.582608696,0,0.684413704,0.75,0.612284053,0.264626624
0.566592626,2,5,0.571462642,0.780205868,0,2,0,0.368601024,0.874560101,0.704347826,0,0.763390703,0.865196078,0.367606281,0.766932152
0.276377414,0,2,0.585267525,0.395277151,0,0,0,0.648717236,0,0.52173913,0,0.569889014,0.507352941,0.404290764,0.447032756
0.549501041,0,5,0.529493926,0.355039357,1,2,2,0.596297772,0,0.791304348,0,0.668972173,0.950980392,0.539234661,0.328702318
0.48448199,0,6,0.522844276,0.516320801,0,2,2,0.463664997,0.786350191,0.495652174,0,0.462763391,0.117647059,0.619572091,0.571830649
0.471713465,0,7,0.78663563,0.788619396,2,0,2,0.778073314,0.776308896,0.156521739,0.97369727,0.288241917,0.06127451,0.691905743,0.711613156
0.675809958,3,5,0.74517112,0.248197281,1,0,2,0.799004485,0,0.904347826,0,0.677818884,0.81127451,0.763436265,0.346727349
0.361454773,0,3,0.330469919,0.17674905,0,0,0,0.2549508,0.753443262,0.808695652,0,0.613640019,0.286764706,0.299106979,0.184442182
0.389569364,3,0,0.495209615,0.17911598,2,0,1,0.428177986,0.786350191,0.147826087,0,0.659642915,0.041666667,0.348317709,0.113719384
0.41669545,2,7,0.559280654,0.507678758,1,0,0,0.624293175,0,0.826086957,0,0.362715136,0.889705882,0.438710685,0.424157135
0.361454773,0,6,0.444977306,0.370451918,0,0,0,0.268706686,0.832313243,0.452173913,0,0.907511662,0.090686275,0.315997594,0.395173364
0.342264906,0,4,0.290995386,0.474211482,0,2,0,0.372142154,0,0.513043478,0,0.57986167,0.485294118,0.38625006,0.508713097
0.40024032,1,0,0.185715515,0.24660098,0,0,0,0.273193646,0,0.434782609,0,0.958500885,0.264705882,0.480498705,0.404155937
0.389569364,1,6,0.217777805,0.051797215,0,0,0,0.131168851,0.733069875,0.895652174,0,0.797169053,0,0.37886716,0.110665309
0.500845672,0,6,0.327021998,0.443661584,0,2,0,0.406002183,0,0.539130435,0,0.828052115,0.522058824,0.492751146,0.474818851
0.235952123,0,4,0.388374451,0.554191666,0,0,0,0.463664997,0,0.495652174,0,0.21119511,0.428921569,0.32833814,0.595065573
0.062933356,1,0,0.166305374,0.323663786,0,0,1,0.2549508,0,0.347826087,0,0.599646132,0.259803922,0.32014152,0.344571531
0.27043983,2,3,0.363560401,0.391479055,2,1,1,0.440343225,0,0.260869565,0,0.493163905,0.102941176,0.340411554,0.418048985
0.378579825,0,5,0.531688666,0.745912919,1,0,0,0.598360525,0,0.826086957,0,0.919897056,1,0.507697644,0.801784538
0.350783817,0,0,0.379229897,0.367699675,0,0,0,0.303327761,0.765395288,0.6,0,0.925205083,0.460784314,0.37886716,0.366249476
0.37290289,0,0,0.298436827,0.380910442,0,0,0,0.379136079,0,0.426086957,0,0.939842368,0.156862745,0.216048313,0.40655129
0.394943506,1,4,0.475788927,0.788619396,0,1,0,0.389413317,0.795648358,0.756521739,0,0.235000804,0.647058824,0.542015175,0.711613156
0.206897246,0,0,0.391381516,0.466505202,0,2,0,0.466491222,0,0.469565217,0,0.537558308,0.205882353,0.375138738,0.499970058
0.258269392,0,0,0.309371669,0.285132383,2,1,1,0.389413317,0,0.460869565,0,0.541740389,0.534313725,0.225911876,0.302353434
0.628094098,0,5,0.555145056,0.813783233,1,2,3,0.620406284,0,0.686956522,0,0.645649027,0.615196078,0.672491836,0.590214983
0.542421549,0,7,0.452881667,0.491440524,0,0,0,0.303327761,0.823652767,0.408695652,0,0.825800225,0.294117647,0.527971887,0.497035751
0.494387222,0,5,0.403211412,0.248362415,1,0,0,0.477609687,0,0.852173913,0,0.872768216,0.093137255,0.359970708,0.088927481
0.255162857,2,5,0.431484486,0.139813948,1,0,0,0.504182464,0,0.895652174,0,0.565063535,0.125,0.286094649,0.235882388
0.879013053,2,9,0.84131078,0.766774922,1,0,4,0.788669285,0.850946606,0.852173913,0,0.636963166,0.68872549,0.9367545,0.68644829
0.575225925,0,7,0.592968676,0.879616888,0,2,2,0.469298555,0.846540767,0.626086957,0,0.706610906,0.823529412,0.594898899,0.874303851
0.459372111,0,6,0.213335937,0.74536247,0,2,0,0.29915302,0,0.582608696,0,0.942255107,0.720588235,0.281688861,0.717647763
0.389515224,1,5,0.583321319,0.429294875,1,0,2,0.646888072,0,0.739130435,0,0.30786553,0.578431373,0.663641672,0.485058986
0.853819811,2,5,0.729980131,0.693455166,1,2,4,0.784727058,0,0.747826087,0,0.614926814,0.384803922,0.77815886,0.731181508
0.389569364,2,5,0.559280654,0.788619396,1,0,2,0.624293175,0,0.8,0,0.398101978,0.539215686,0.612284053,0.476974669
0.70826758,2,8,0.706919317,0.712115374,0,1,3,0.763053084,0,0.486956522,0,0.903168731,0.125,0.571719528,0.413318163
0.255162857,0,6,0.34065687,0.318214345,0,0,0,0.418817075,0,0.852173913,0,0.297892874,0.411764706,0.31182265,0.328941853
0.378579825,2,6,0.455485685,0.428249023,0,2,2,0.526740269,0,0.565217391,0,0.497828535,0.473039216,0.492751146,0.45805138
0.704554483,2,9,0.629601078,0.291077228,1,1,2,0.550460604,0.827188876,0.086956522,0.98560794,0.852179508,0.026960784,0.38625006,0.2880412
0.261349931,1,5,0.478263176,0.283425992,1,0,0,0.548147958,0,0.895652174,0,0.311082516,0.818627451,0.48358714,0.301455177
0.392803255,0,0,0.366738567,0.995211097,0,1,0,0.443330261,0,0.52173913,0,0.558468715,0.575980392,0.418314631,0.711613156
0.380804135,0,5,0.403211412,0.48912864,0,0,0,0.399445055,0.69946236,0.808695652,0,0.529676693,0.551470588,0.448635678,0.421043176
0.765878385,3,9,0.873007939,0.792921231,1,0,4,0.919153401,0,0.895652174,0,0.68988258,1,0.96733582,0.837295646
0.261273231,0,0,0.271830861,0.431881984,0,1,1,0.354130152,0,0.373913043,0,0.516165353,0.514705882,0.130150621,0.392179172
0.6414697,3,6,0.546757231,0.24660098,2,2,0,0.392783925,0.849495084,0.4,0,0.834164388,0.245098039,0.455155565,0.260434757
0.194233317,0,0,0.235116478,0.24660098,0,2,1,0.319623714,0,0.582608696,0,0.541096992,0.544117647,0.180083837,0.272411522
0.495200752,0,6,0.423188798,0.369461111,0,0,2,0.496385665,0,0.573913043,0,0.761460512,0.651960784,0.530808974,0.447272292
0.378579825,0,6,0.373027879,0.45934937,0,0,0,0.449241344,0,0.434782609,0,0.928422069,0.215686275,0.277247994,0.449308342
0.324611828,2,5,0.521950132,0.221665658,1,0,0,0.58920765,0,0.947826087,0,0.290493807,0.823529412,0.587278973,0.268040002
0.387397545,2,6,0.403211412,0.420102383,0,1,1,0.259586338,0.808420796,0.417391304,0,0.964774007,0.144607843,0.303377827,0.449188574
0.29775803,1,0,0.213335937,0.301645841,0,0,1,0.29915302,0,0.443478261,0,0.586939038,0.036764706,0.277247994,0.320318582
0.739644882,2,3,0.627839056,0.565861177,0,1,2,0.425080808,0.88921921,0.469565217,0,0.666881132,0.397058824,0.757813537,0.688604108
0.211316533,0,4,0.1997391,0.273462872,0,0,0,0.286373875,0,0.660869565,0,0.612353225,0.068627451,0.174751388,0.289658063
0.430513992,2,5,0.604277122,0.488688281,0,2,0,0.412458505,0.879255339,0.504347826,0,0.545761621,0.512254902,0.31182265,0.454997305
0.385760231,0,3,0.483170949,0.680959982,0,0,0,0.552760585,0,0.817391304,0,0.380408557,0.477941176,0.621980428,0.482543865
0.410610646,0,1,0.550970824,0.43738647,0,0,0,0.406002183,0.846540767,0.72173913,0,0.479009168,0.431372549,0.604899524,0.540810827
0.752430045,2,8,0.750569534,0.788619396,1,1,2,0.804078246,0,0.208695652,0,0.971047129,0.274509804,0.681203766,0.711613156
0.145077448,2,0,0.298436827,0.315407057,0,0,0,0.379136079,0,0.539130435,0,0.554769181,0.132352941,0.259122274,0.457512426
0.566592626,0,5,0.600539348,0.108988826,1,0,3,0.663070636,0,0.765217391,0,0.671545762,0.029411765,0.60983339,0.260434757
0.237591868,0,6,0.353887984,0.569494138,0,2,1,0.431252491,0,0.391304348,0,0.838829017,0.546568627,0.407829925,0.814360141
0.304708483,0,6,0.353887984,0.569494138,0,2,1,0.431252491,0,0.391304348,0,0.838829017,0.546568627,0.407829925,0.814360141
0.449396194,0,1,0.460648634,0.579071944,1,0,2,0.531592726,0,0.695652174,0,0.935660286,0.355392157,0.455155565,0.666327325
0.343248533,1,0,0.108122476,0.259811747,0,2,1,0.200266929,0,0.217391304,0,0.60221972,0.242647059,0.352229155,0.279597581
0.569957539,0,5,0.618923193,0.448945891,1,2,2,0.680348906,0,0.773913043,0,0.601737172,0.526960784,0.672491836,0.529672435
0.245682792,0,5,0.504612344,0.476688501,1,0,2,0.572912529,0,0.765217391,0,0.524207817,0.382352941,0.519373003,0.395293131
0.410610646,2,5,0.665083857,0.315902461,1,0,3,0.723733541,0,0.886956522,0,0.280682001,0.509803922,0.728816887,0.369662854
0.462948236,1,0,0.15627469,0.147520229,0,0,0,0.245523345,0,0.086956522,0.977667494,0.80682001,0,0.504740214,0.320318582
0.405462,2,6,0.55721764,0.411735564,0,2,3,0.51183715,0.781429783,0.660869565,0,0.25832395,0.012254902,0.629143667,0.452062998
0.619527733,2,5,0.634845836,0.788619396,1,0,2,0.695313987,0,0.843478261,0,0.769502976,1,0.663641672,0.711613156
0.403382208,3,7,0.550970824,0.24660098,0,1,0,0.339142817,0.872145034,0.67826087,0,0.597072543,0.276960784,0.315997594,0.370441344
0.786334884,3,9,0.725745909,0.788619396,0,0,3,0.780747475,0,0.495652174,0.995037221,0.7189963,0.588235294,0.638553759,0.682855261
0.297827493,0,4,0.470798945,0.53261408,0,2,0,0.399445055,0.783914061,0.582608696,0,0.2921023,0.235294118,0.30761622,0.432600755
0.276377414,2,6,0.502280146,0.42549678,0,2,0,0.570720585,0,0.513043478,0,0.735402927,0.647058824,0.37886716,0.455057189
0.237591868,1,0,0.283427919,0.364507073,0,0,0,0.365029782,0,0.443478261,0,0.95512305,0.181372549,0.240387686,0.41703096
0.568628576,1,0,0.166305374,0.24660098,0,0,0,0.2549508,0,0.382608696,0,0.856361589,0,0.290465909,0.260434757
0.576531325,3,5,0.648538159,0.601915561,0,0,0,0.440343225,0.896457252,0.530434783,0,0.73701142,0.664215686,0.527971887,0.552667824
0.357932046,1,0,0.283427919,0.254857709,0,0,1,0.29067694,0.660212794,0.060869565,0,0.634389577,0.254901961,0.435362716,0.26941733
0.512658094,0,5,0.645154211,0.788619396,1,0,3,0.705002432,0,0.791304348,0,0.88081068,1,0.691905743,0.711613156
0.367252093,2,7,0.555145056,0.475752738,0,0,2,0.421960619,0.841974876,0.8,0,0.177095062,0.196078431,0.607371912,0.425115276
0.495200752,0,3,0.373027879,0.49887158,0,2,0,0.449241344,0,0.556521739,0,0.908315908,0.465686275,0.507697644,0.625726091
0.367252093,0,0,0.195113301,0.311553916,0,2,1,0.282026264,0,0.086956522,0,0.636802316,0.264705882,0.277247994,0.20773699
0.604741719,2,7,0.646849388,0.433753509,0,0,2,0.452165976,0.891330098,0.408695652,0,0.695351456,0.237745098,0.687649561,0.320318582
0.435326116,0,4,0.391381516,0.501458689,0,2,2,0.466491222,0,0.513043478,0,0.97539006,0.321078431,0.527971887,0.587939398
0.220856159,0,6,0.298436827,0.415863929,0,2,1,0.379136079,0,0.72173913,0,0.178060158,0.325980392,0.303377827,0.441583328
0.220856159,2,4,0.490432998,0.248802774,2,1,2,0.559585906,0,0.173913043,0,0.083319929,0.965686275,0.442038677,0.308341817
0.462948236,0,5,0.518355557,0.20663841,1,0,0,0.585829247,0,0.895652174,0,0.998552356,0.362745098,0.539234661,0.224145158
0.40024032,1,0,0.166305374,0.322562889,0,0,1,0.2549508,0,0.408695652,0,0.878237092,0.18627451,0.489713176,0.343074436
0.444765665,1,0,0.166305374,0.322562889,0,0,1,0.2549508,0,0.408695652,0,0.878237092,0.18627451,0.489713176,0.343074436
0.747098681,1,6,0.391381516,0.514889635,0,2,0,0.466491222,0,0.547826087,0,0.753900595,0.460784314,0.612284053,0.552009102
0.516512813,0,5,0.700963238,0.375295866,1,0,2,0.757455194,0,0.92173913,0,0.452147338,0.441176471,0.767153506,0.276423738
0.865890474,0,5,0.650220572,0.079980184,1,0,3,0.561836584,0.838836127,0.930434783,0,0.756795882,0.056372549,0.428605881,0.042996587
0.598042867,2,5,0.671534322,0.788619396,1,0,2,0.729796086,0,0.773913043,0,0.979250442,0.901960784,0.411346771,0.711613156
0.690489006,2,2,0.673132494,0.473771123,1,0,3,0.731298146,0,0.860869565,0,0.734116133,0.931372549,0.722832174,0.449967064
0.856265815,0,1,0.420388988,0.440358892,1,2,2,0.493754231,0,0.695652174,0,0.79105678,0.419117647,0.656910658,0.679920953
0.957413999,2,1,0.738330077,0.584081026,0,2,3,0.606511688,0.887072269,0.460869565,0,0.743606241,0.421568627,0.61715331,0.688604108
0.739644882,0,3,0.550970824,0.788619396,0,2,2,0.616483084,0,0.773913043,0,0.953836255,0.647058824,0.738650885,0.711613156
0.380804135,0,3,0.397335611,0.405350361,0,0,1,0.472087248,0,0.365217391,0.999503722,0.502493164,0.095588235,0.180083837,0.417330379
0.488641608,0,6,0.463207909,0.367699675,0,0,0,0.533998091,0,0.573913043,0,0.760817114,0.656862745,0.48358714,0.415533864
0.726443017,2,7,0.833579649,0.788619396,1,0,4,0.882096266,0,0.904347826,0,0.440727039,0.953431373,0.652605282,0.711613156
0.681781373,2,4,0.436930602,0.134859911,2,0,0,0.509301059,0,0.026086957,0,0.751809554,0.166666667,0.438710685,0.138870591
0.492754748,3,9,0.838013804,0.329388452,1,0,0,0.886263757,0,0.834782609,0,0.701946276,0.210784314,0.35920137,0.192526499
0.467356938,0,0,0.337286958,0.274123411,0,0,0,0.415649824,0,0.47826087,0,0.666881132,0,0.371385225,0.275405713
0.378579825,2,5,0.587205291,0.319260197,1,0,2,0.650538468,0,0.843478261,0,0.277947563,0.539215686,0.495772659,0.331157554
0.457587138,0,6,0.376139648,0.470358342,0,2,2,0.452165976,0,0.626086957,0,0.901399389,0.132352941,0.536440217,0.488711899
0.40024032,3,6,0.591055795,0.759729179,0,2,0,0.368601024,0.885984888,0.591304348,0,0.516165353,0.568627451,0.445346931,0.560452722
0.579774713,2,5,0.609825805,0.788619396,0,0,2,0.671798621,0,0.817391304,0,0.895287116,1,0.592370472,0.711613156
0.361454773,0,0,0.360359469,0.430065503,0,0,0,0.437334792,0,0.713043478,0,0.980054689,0.18872549,0.30761622,0.385591952
0.235952123,1,0,0.275730085,0.797049595,0,0,1,0.323600785,0.567016779,0.260869565,0.999007444,0.543027184,0.174019608,0.32014152,0.85927301
0.33549308,2,6,0.548868994,0.505642098,0,0,0,0.431252491,0.832313243,0.565217391,0,0.543670581,0.220588235,0.458387149,0.639918558
0.40024032,2,7,0.585267525,0.146144107,2,0,1,0.421960619,0.86330703,0.573913043,0,0.671224063,0.200980392,0.281688861,0.151146775
0.824456552,2,5,0.749226032,0.487697473,1,0,4,0.802815541,0,0.765217391,0,0.658838668,0.669117647,0.740597049,0.666387209
0.486567674,2,5,0.604277122,0.36175483,1,0,0,0.666583626,0,0.843478261,0,0.959144282,0.120098039,0.629143667,0.458650219
0.608643581,0,5,0.782907731,0.788619396,0,0,3,0.792574851,0.733069875,0.8,0,0.465497829,0.99754902,0.808210769,0.711613156
0.536222359,0,5,0.544635441,0.468982221,0,0,2,0.52183109,0.753443262,0.773913043,0,0.606401802,0.524509804,0.647807723,0.488532247
0.371825099,0,1,0.409010952,0.214179556,1,0,0,0.483060452,0,0.87826087,0,0.935177738,1,0.421766188,0.237738787
0.132234673,0,4,0.414736184,0.326416029,2,2,1,0.488441377,0,0.269565217,0,0.074312369,0.958333333,0.340411554,0.347266303
0.595576377,0,3,0.388374451,0.24660098,0,2,0,0.178473427,0.828920314,0.243478261,0,0.852501206,0.041666667,0.277247994,0.200550931
0.343371302,0,5,0.660184156,0.302416469,1,0,0,0.719128501,0,0.886956522,0,0.287115972,0.522058824,0.71880639,0.352476196
0.380804135,0,1,0.579403291,0.459954863,0,0,0,0.434304652,0.853800313,0.669565217,0,0.497667685,0.517156863,0.579553504,0.407449548
0.477727264,2,6,0.606134349,0.433753509,0,0,0,0.496385665,0.841974876,0.67826087,0,0.930030561,0.458333333,0.495772659,0.464039763
0.538830084,2,7,0.661823366,0.472945451,0,0,3,0.531592726,0.867171076,0.834782609,0,0.393437349,0.183823529,0.774514483,0.58704114
0.304708483,0,5,0.406120591,0.397368856,1,2,0,0.480343913,0,0.747826087,0,0.313977803,0.534313725,0.455155565,0.392179172
0.68080102,3,5,0.72147118,0.829691198,1,0,4,0.776729821,0,0.747826087,0,0.73717227,0.789215686,0.833445919,0.979220313
0.538288329,1,4,0.388374451,0.14311664,0,0,0,0.268706686,0.793387498,0.12173913,0.996029777,0.824352582,0.156862745,0.152896685,0.18737649
0.173408515,0,0,0.146013659,0.257609952,0,1,1,0.235879396,0,0.6,0,0.340678784,0.757352941,0.158441164,0.272411522
0.66908195,2,5,0.561334189,0.185666318,1,0,2,0.626223212,0,0.860869565,0,0.856844137,0,0.451905148,0.233487035
0.32718612,0,3,0.330469919,0.597456927,2,1,0,0.409242751,0,0.286956522,0,0.527585652,0.208333333,0.371385225,0.540092221
0.644190498,2,9,0.762482663,0.788619396,1,0,3,0.815274939,0,0.904347826,0,0.317677336,0.968137255,0.86385399,0.711613156
0.362621564,0,1,0.550970824,0.45142291,0,0,2,0.488441377,0.795648358,0.756521739,0,0.425124658,0.448529412,0.574343098,0.528534643
0.530064855,2,5,0.585267525,0.788619396,1,2,2,0.648717236,0,0.8,0,0.787357246,1,0.694021716,0.711613156
0.491115003,2,6,0.633104414,0.426597677,0,0,0,0.463664997,0.878097869,0.686956522,0,0.967186746,0.588235294,0.621980428,0.467033954
0.556446949,1,0,0.230844474,0.275609622,0,0,0,0.315608622,0,0.443478261,0,0.838829017,0.25245098,0.561100075,0.381400084
0.573259105,2,2,0.715707176,0.499862388,1,0,4,0.771312455,0,0.782608696,0,0.286472575,0.134803922,0.801284012,0.522426493
0.482678802,2,1,0.651896674,0.756041174,0,2,2,0.499000714,0.875750455,0.652173913,0,0.653691491,0.519607843,0.656910658,0.577220193
0.480274833,2,7,0.742447258,0.788619396,1,2,2,0.719128501,0.793387498,0.72173913,0,0.307382982,0.735294118,0.722832174,0.711613156
0.538830084,2,5,0.641744441,0.413441955,1,0,2,0.70179772,0,0.852173913,0,0.990509892,0.286764706,0.621980428,0.441942631
0.545978313,0,5,0.615306433,0.788619396,1,2,2,0.676949652,0,0.695652174,0,0.55283899,0.590686275,0.720822914,0.711613156
0.538107567,1,4,0.506932434,0.16518963,1,0,2,0.575093092,0,0.773913043,0,0.729129805,0.590686275,0.492751146,0.175160189
0.582989775,0,0,0.302111587,0.28249023,0,0,1,0.382589844,0,0.043478261,0,0.676853788,0,0.375138738,0.108749027
0.415688275,2,5,0.529493926,0.368250124,0,1,0,0.418817075,0.823652767,0.6,0,0.564259289,0.556372549,0.533631702,0.41373735
0.702251101,0,3,0.607983889,0.954422855,0,1,3,0.469298555,0.857962957,0.686956522,0,0.887083802,0.345588235,0.75687088,0.711613156
0.324611828,0,5,0.492827689,0.19485881,1,0,0,0.561836584,0,0.913043478,0,0.390381213,0.549019608,0.589830532,0.204143961
0.769753392,0,1,0.706919317,0.788619396,1,0,4,0.719128501,0.71738596,0.6,0,0.787678945,0.524509804,0.913021969,0.711613156
0.692871683,2,5,0.685716169,0.433753509,1,0,2,0.600413195,0.845037156,0.47826087,0.986104218,0.988418852,0.00245098,0.742536445,0.40655129
0.449396194,2,2,0.478263176,0.247261518,1,2,0,0.548147958,0,0.843478261,0,0.664629242,0.232843137,0.438710685,0.270076052
0.579774713,2,5,0.638308451,0.438322233,1,0,3,0.698568366,0,0.791304348,0,0.936303683,0.406862745,0.698229732,0.483022936
0.770134808,3,8,0.813062737,0.329553586,1,0,3,0.862813208,0,0.991304348,0,0.849927618,0.909313725,0.918697622,0.363614588
0.83815267,0,1,0.73970669,0.788619396,0,0,4,0.641352286,0.867171076,0.92173913,0,0.726717066,0.56127451,0.720822914,0.711613156
0.500805657,2,3,0.666705224,0.788619396,0,2,3,0.614507655,0.812405294,0.686956522,0,0.363358533,0.544117647,0.674682609,0.74812863
